protocol_id,submission_path,scenario_id,provider,model_family,model_display_name,contamination_tier,execution_level,seed,sample_index,evidence_tags,total_return,max_drawdown,sharpe,provider_manifest_path,provider_manifest_sha256,provider_route,manifest_model_id,manifest_model_version_or_release,row_validation_status,threshold_eligible,blocking_reasons
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,43,0,stress-only;direct-api;live-provider;redacted-prompt,0.140161,-0.037172,4.349774,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_0.json,sha256:953fbeb43a02139fe7f94e6c64506451ec7f2c7c28471fc203368032113c5aec,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,43,1,stress-only;direct-api;live-provider;redacted-prompt,0.094901,-0.037622,3.053802,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_1.json,sha256:160b126252a2c15325206e1a88a83fb740fad89a4e998b68984817aa3464ad40,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,43,2,stress-only;direct-api;live-provider;redacted-prompt,0.149716,-0.037172,4.786228,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_2.json,sha256:452c5115630718cceb9040f9b74f734ad10c26eca84bf3fcc14d4dcb3f7bd071,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,47,0,stress-only;direct-api;live-provider;redacted-prompt,0.197463,-0.031137,7.548966,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_0.json,sha256:e82524d29004a89a13bf645b0fbbda6a2a9cd95f5c9b6583f0b518112952a7c5,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,47,1,stress-only;direct-api;live-provider;redacted-prompt,0.194086,-0.032638,7.595361,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_1.json,sha256:8e2ecac47326590efa53a0fab260354480ba3433d1866869df3124009f773503,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,47,2,stress-only;direct-api;live-provider;redacted-prompt,0.158209,-0.031035,6.947976,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_2.json,sha256:5f179422085ddcb0283861baae7460ed2728a676e52a927b1f61862f173b06df,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,53,0,stress-only;direct-api;live-provider;redacted-prompt,0.011411,-0.004592,2.837619,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_0.json,sha256:0599ae097ebebd8c58a3185943d6ca710e24d62fa496d733cbba7236fea4bd1e,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,53,1,stress-only;direct-api;live-provider;redacted-prompt,0.349556,-0.029966,10.370479,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_1.json,sha256:1c8382ca934a83bcd87cb32abd18389fa5548497e8f37d15e5595b3fb210b17d,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,53,2,stress-only;direct-api;live-provider;redacted-prompt,0.204373,-0.005136,8.928966,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_2.json,sha256:26bf6ad30e0997bab0c131e2219dcfae66ff431f6ba18b3d9209c0cf69dfba7d,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,7,0,stress-only;direct-api;live-provider;redacted-prompt,0.373139,-0.016986,10.870577,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_0.json,sha256:58b2c2c4917c029f613fa8f65d6f150be1224c252a88ba2114f6041e50487fd7,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,7,1,stress-only;direct-api;live-provider;redacted-prompt,0.369403,-0.016986,10.678498,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_1.json,sha256:d87398df6c3c1e578c42a1f300543bb6e7b87b879d3d01f9f73f960cd33b7769,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E0,7,2,stress-only;direct-api;live-provider;redacted-prompt,0.246875,-0.021712,7.407865,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_2.json,sha256:fb1512fa05af249c92614ec667e759e0cefd188fac3c51cc6e44a5daf4f2955f,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,11,0,stress-only;direct-api;live-provider;redacted-prompt,0.293808,-0.009309,10.849673,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_0.json,sha256:e59c46ddb07129a77e1d9580630d1e711dad67560a23f145eb9d901ecd602e7a,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,11,1,stress-only;direct-api;live-provider;redacted-prompt,0.288112,-0.009309,11.15993,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_1.json,sha256:3c611f2cf08bb21f2627012cf29e8d892371bcdc6df57c190cf0fa15e4cfe9a0,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,11,2,stress-only;direct-api;live-provider;redacted-prompt,0.235217,-0.006247,11.365915,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_2.json,sha256:8abc6d2fd7fdf3eb569caeeed18caa9262796e2e9949e2d2d7f66d62d606b86b,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,17,0,stress-only;direct-api;live-provider;redacted-prompt,0.256626,-0.051099,8.2649,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_0.json,sha256:fa53265f413807dd8610c63cf0ff1541bda6b858249d08f07e9a11bb27883f7c,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,17,1,stress-only;direct-api;live-provider;redacted-prompt,0.25611,-0.05095,8.470477,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_1.json,sha256:1f86bad3d9880fd8f3a74a2b86ed5bf49e3c44eebb2ac067518dbd9b3afdc831,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,17,2,stress-only;direct-api;live-provider;redacted-prompt,0.253862,-0.05095,8.44761,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_2.json,sha256:07577595762cf06fac81d55509d121f08fef5389a2b7d165b6434aa3d583407c,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,23,0,stress-only;direct-api;live-provider;redacted-prompt,0.157146,-0.083111,4.430395,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_0.json,sha256:b3c5cf71179f756435d0e1dce9ef2c4afe6d9e53284266731903596fb337fe58,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,23,1,stress-only;direct-api;live-provider;redacted-prompt,0.152526,-0.049932,5.359981,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_1.json,sha256:9f77b7d7e48d6aa68db8727faa4a26bac8fc4129b25931bb594146f5c2be6989,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,23,2,stress-only;direct-api;live-provider;redacted-prompt,0.156667,-0.083111,4.467528,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_2.json,sha256:65fdd25ea1f7d5b8961f4995e6a858565bd44dd5840a3f1271009c6b136e4af2,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,31,0,stress-only;direct-api;live-provider;redacted-prompt,0.366647,-0.021666,10.122383,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_0.json,sha256:0291e137689ecba508c45f5e6d6a5e578cbaabc1f1fe98034ab82ad767128061,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,31,1,stress-only;direct-api;live-provider;redacted-prompt,0.403603,-0.008311,8.371156,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_1.json,sha256:da4e7791b7fd32a796bfc6d74c2f0b27ff2fb27148a7d80590b12815df3a38a1,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,31,2,stress-only;direct-api;live-provider;redacted-prompt,0.378164,-0.014562,10.495197,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_2.json,sha256:9beea184d70584186ba0bb2d87a976110dd6afd63b881d87f3552edad8bd6c28,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,37,0,stress-only;direct-api;live-provider;redacted-prompt,0.251002,-0.033702,7.288061,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_0.json,sha256:ab3927ab81e702423b986985d99e550676ccf4a920fd261d81114c964f3edb9c,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,37,1,stress-only;direct-api;live-provider;redacted-prompt,0.34643,-0.008733,9.933307,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_1.json,sha256:bc355012e3cd8e456a98ee4fcc5fa184cd5cf930c6caa5a1c8ef01b3f61d00ff,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,37,2,stress-only;direct-api;live-provider;redacted-prompt,0.214673,-0.035745,6.281275,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_2.json,sha256:8d1bf6aabef77a2833c2aa0090220607c97cbc91f860f16b4aa8024c41ed1473,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,41,0,stress-only;direct-api;live-provider;redacted-prompt,0.061188,-0.11481,1.790695,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_0.json,sha256:cc508c7e83f34a81a74d7ad3c4ea374a037c744a6bdb5812c20e25bb8a5d7b7e,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,41,1,stress-only;direct-api;live-provider;redacted-prompt,0.066706,-0.114564,1.885479,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_1.json,sha256:668b9ced83eb3e110498fa26f2b4004b210d03c5fcf52f57963c4969fc8f4251,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,41,2,stress-only;direct-api;live-provider;redacted-prompt,0.178285,-0.054231,6.627178,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_2.json,sha256:534117ceaf51dc3f5969f093e8b1e3b8db1aa8cc35cd54a8bf24022a8f28a8d2,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_43__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,43,0,stress-only;direct-api;live-provider;redacted-prompt,0.075239,-0.027461,3.304722,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_43__sample_0.json,sha256:60707c21992464ef1d3d91b47bf118b07154c0f2f1c1ca85e908176fdc619a31,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_43__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,43,1,stress-only;direct-api;live-provider;redacted-prompt,0.061322,-0.040453,2.208874,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_43__sample_1.json,sha256:f09729744226279fe5eb9b5d1b32e86e579b56d3382a21e0ef531310ced2526c,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_43__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,43,2,stress-only;direct-api;live-provider;redacted-prompt,0.074592,-0.042782,2.665349,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_43__sample_2.json,sha256:96688a65ec657ae0118e23bf4a80064d0aa2fda61d796a72fb3828fdd27de6ac,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_47__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,47,0,stress-only;direct-api;live-provider;redacted-prompt,0.064745,-0.076873,2.227837,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_47__sample_0.json,sha256:68a8c27588d9459188e5422b86a48806ff83914d76972995b08b22eba3e7fa31,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_47__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,47,1,stress-only;direct-api;live-provider;redacted-prompt,0.065034,-0.078854,2.261832,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_47__sample_1.json,sha256:ce4cc3dda247b87a80f764d02ade09cb735bb8adade66ea9644713e50d29b059,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_47__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,47,2,stress-only;direct-api;live-provider;redacted-prompt,0.087911,-0.072445,3.138217,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_47__sample_2.json,sha256:3d45f3bc8d53d5a6b4f4698fc3ee8195c3333ea98fe58feb28e1d5e0af33d718,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,53,0,stress-only;direct-api;live-provider;redacted-prompt,0.364231,-0.0269,10.995897,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_0.json,sha256:0cef9ce4868ecea605f68764ee2dea41602fd3d017c99fef71f9712d9ca87b9a,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-flash,deepseek-v4-flash (api-pinned-2026-07-02),C0,E1,53,1,stress-only;direct-api;live-provider;redacted-prompt,0.341472,-0.028905,10.835919,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_1.json,sha256:20faf942098795fd9bd5bd61d7b3446083022cad272d3ba274a5d117981a56a3,direct-api,deepseek-v4-flash,api-pinned-2026-07-02,valid,true,
