protocol_id,base_key_sha256,source_plan_id,provider,model_id,model_version_or_release,scenario_id,contamination_tier,seed,sample_index,intent_origin_execution,periods,response_count,call_log_sha256,prompt_calls_sha256,response_calls_sha256,normalized_parsed_response_path_sha256,parse_coverage,source_status
trellm-v0.3-protocol,sha256:2a5de8765e19fff0be1299bcd8129600ca35173320bd27dd6fbecc2ee85c9c36,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e0__seed_7__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,1,E0,24,24,sha256:1bfd5cf107ca271e4a7d128d5b3a3a41f0f32ce5685c36099bb294deed171b7c,sha256:40179e4cbeff1efef700c7dd342f40b3a994c9a33521f689a1e414e939b7afcd,sha256:6b0857ca35b47dc6f24d98f37a323bdc1b3410b881d8168e726d20a32f9d790d,sha256:6bfaa7c100082d5557432bf96c71c0941c8b8886f43e8a1e65d738e89beb6179,1.0,ok
trellm-v0.3-protocol,sha256:726042d4a9cd941174e3da9fa781aebd5ac421b8b9a4e38327e81bfbc58f95d2,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e0__seed_7__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,2,E0,24,24,sha256:fe389f3d8860606e0383acdb424bb71b6afc4743913056442951a71ad40a0e40,sha256:a7e3a425fbd1812050f14ad9621619da2bbb3c245fdca90876d9702d76e2c327,sha256:a212e882af8661cf1a252286c9b0426eca0ff167ae2a70bb0666bfc45b7f4690,sha256:edeaacb60186e7d703ba124787fbf1287ab755470c10bd10528579c8fc0c411d,1.0,ok
trellm-v0.3-protocol,sha256:b45f38cb6b23ef946873f2528823f139f30332618012eaadc1f8cc4090fbcf1a,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_11__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,11,0,E1,24,24,sha256:319fecb84dd0d9131126cfd5f323899304a5b20daf584dec46b3837823d71575,sha256:31ab4638ac522787fa4f487ecd7bdb728b46d3be5472bf4e5f08cf3490664a98,sha256:3507bf191dbd617c9b9a6c8d33aed99710922a9fa689c3b4e2d04777fe16f5d8,sha256:4bc30aca91488551debd1569b8269ba9dfa32599e763c26b004f3ec8cc349754,1.0,ok
trellm-v0.3-protocol,sha256:3020cb2e71af667612fc1d47a3cfd35f603400de82622c76913e6aac8593bd72,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_11__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,11,1,E1,24,24,sha256:542cb272c7c73812de47f603d691d583849d4f8169bfc860c2a3ee64c9bdb8ca,sha256:a1d847a8ecf3d8c84f72e4f1a4d17d3389fe21c9e8b707192d9435a584321533,sha256:90d9610f10ff82da68f5a8dcaa0ba7525480d78c7ed7d61c4b6c7721000dffd4,sha256:a896120c4cc6500ddf46c322388d24b131fa164caaf365e25c46ba312af99356,1.0,ok
trellm-v0.3-protocol,sha256:b1fe161a5404195c57d4e679b5538aa70a6b0d89594f38d94742316af92a5678,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_11__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,11,2,E1,24,24,sha256:f4e09e1b23a6fef3b7fafa142f61147535c96a29c6292136fd5ded395011f7df,sha256:2182b1ecbe768ce885bced5bf06be859bb7a427b9abc6b0d9ba8d7ce56f2e38b,sha256:95a27ce2d0436f5592f85861e6c1b7d6ad9e59ba56f6326cb9158f4f37f29e5d,sha256:50e2d837cdc238a9ce06c17332a0f6d30945e689c57e22017e24d08fe82ace20,1.0,ok
trellm-v0.3-protocol,sha256:8ef20e2a985a46c6afdcb856d95b8490fa0a439e5c0bb1814954ac52620e7c11,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_17__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,0,E1,24,24,sha256:7d6b695dfd06bcd13083e6d0a266adb7d5c903377ba8e54055de86bf958a384c,sha256:5ab0e5ff7aadb0aada0a4ffcbc03d5ca90565c5cda0a22b1b5b5dad5d7fa3fc5,sha256:fa681c8afb156a5dd5fa0b3b3f8f7a1bb077fd1b5486a4bb4020f3b6ce47e6ea,sha256:ba32e612a337f1b280d8fff419f9a51b4ddc19dce355f8ef287ca525da783a4b,1.0,ok
trellm-v0.3-protocol,sha256:ae3be62c2886dd61a0bd50c5965d984fd82ea2b779d7f852cfb9d86a2c9d767d,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_17__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,1,E1,24,24,sha256:2a4457ad61c35db1f42f694115eb958b924ee04e56a87b30eec5523839c2b66f,sha256:efab36d9654e19ff75373529aaa72045f5f9283ce629bf9c793e72aba3abe3ad,sha256:6056a4d4e3820f37ec23b3002a769be39d679518314e000cb13164a079fe9873,sha256:a54f07fde3d157e9a579307463b4601c4d4d47d652212efd8bbb189db414d45a,1.0,ok
trellm-v0.3-protocol,sha256:06d52f7a3cbd61d29457d1237f8bbf8cae779f8326c82a2d132d6ba87106c183,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_17__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,2,E1,24,24,sha256:5c97dc158bc08e7af0c29dabadd107d37d3f5c38bae85bcc3985b080b3797701,sha256:f74efc82c8ab179155c1a348f7a95455a297968be2bd0417a6ed699a18543ce5,sha256:ced626c9fb4d098661eedfedbbe3e1918f52e4d0dd91f54b8d50dccad75d3f36,sha256:b1ab92273aa23c08b3ab3ce1853b1b9a56d220f54f51b3986731bcd474349bc7,1.0,ok
trellm-v0.3-protocol,sha256:1ad33f4a6b289cbbfb1badb648f2f732d00187b29c8fcf3a11661121001956a2,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_23__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,0,E1,24,24,sha256:31f7f83ca64829883153907c5b98025669e33a839a913cb175cf043e84079d7a,sha256:09d39b33873d077b28daaf407162ab555c9512ef8c26f29645e514142efc179b,sha256:46b958c1e5587de297d3559511c15428c14f889d1862eb23ba2fb725662485bb,sha256:8f001666f8a4ae9e39070ea3245e256b4927ecb9e9dc20af2f638d66e617f66b,1.0,ok
trellm-v0.3-protocol,sha256:8ff287e03bf95cc35571f03cfafa3d55ccfb4e6e562b6f81c2022ba045db1c29,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_23__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,1,E1,24,24,sha256:a32a34589e4d9db81571440f13b7175341ae1352b2ed2aad19774bd8faf5cf70,sha256:ad5ac910e198eee92a1a432be8caed4894c737e778308e812d14730380a06e9b,sha256:df5909582fe5a44a8950c3df63338aa54ed22ebf358b3e60b8499989de5788a0,sha256:c7b2c9c0a1615d549c7a051d4a73470e92ccc0fd68689cfeaafba6b3029bd4df,1.0,ok
trellm-v0.3-protocol,sha256:81344549bdd3992158e967562a5c0e944db0337d0edee3ec61fff789bece3ed7,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_23__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,2,E1,24,24,sha256:2c93c04f2a4a1e9519a81aaa06cf81498cd31e5d2b3102699b02b76602b525d6,sha256:39900315a1a554411c7cf02996002fc17763c141374d09e4e78228204cff0701,sha256:77890faf516e5abeb555e0ad31e682008331dd8f229e8a63152b3bfb5e941394,sha256:7ec9f24c10299228116bb2a2414e44de746b1013d7b7352de0971e7b7af43858,1.0,ok
trellm-v0.3-protocol,sha256:23b98e0b204384a6abcae964596f1ded50456c5aa095ef41a6e260fd9d331e3e,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_31__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,0,E1,24,24,sha256:6dabbdf5d45caf7473235719d4059683302ece87f1cf84000cf13585f0423e43,sha256:9a7f91bc346c234849afd0d8cfef72cb7fc6b9e590599fba5cf4ce10997162f5,sha256:d92a19b53a5b1d871f0b909ca3a4f3616094c47866831696c26d4db90810f2a9,sha256:f8eca91bf937151a2654f418a11ace53c20804055c284afd025f090cf0109fcc,1.0,ok
trellm-v0.3-protocol,sha256:10579ade86c0f640b0e2d206b4b8157eccf3ab23e709dc2e835866077d79da9e,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_31__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,1,E1,24,24,sha256:67008f97a5788f4385bfa03c16bd1ad84eb25c7b53ddb5ced2944845c5355fc6,sha256:06ebcab16e91f6154626bd6411912b4ad2d35c87ed9119a0150e5c3d7ddf9012,sha256:023692ec9bcc9c925e6a066c9d59cb4c91dda589744ebc855a0084e6c14756a3,sha256:d7baf167a3f380b69c12cb6f2cec56fa524cc620e0a6cf554ab81dec8e4f3298,1.0,ok
trellm-v0.3-protocol,sha256:fd31f39e417d8a1d90c6b52461ed856080a61f231f4a45e932828a0dafa386ea,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_31__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,2,E1,24,24,sha256:02832a879f732e11c31304f4df3333de3060d529f3409a2d73ab3acb3088c2f6,sha256:c4cc4ac7e09e1cae27cf8db484858ddf06681b85bc7670f32d2d96d80d66b657,sha256:10963afaaba8fb7b1d273e0736499812ff908fa2cb71a405b6077598fadaa03c,sha256:59fc11001deaef31c92ea842042b1bacc5cc579adb5f7f80b601a69ef2a5d939,1.0,ok
trellm-v0.3-protocol,sha256:1be4332fc44316e6f7daaba27ea93224cdb05bf523a3012fe8d682c639508559,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_37__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,0,E1,24,24,sha256:e218c96261af365e3c4ca516d73853bd2ef893c73825c5d8602d8f3d362373ad,sha256:aabf3dc90127101bdeca50451b8d5c055e4caba5bebba96e78987a0395c7bece,sha256:1a9d524d9b45a9cd5cf19cc80e468be0c4b0675ec1e263d3ccbdf647b5ed5c59,sha256:5d7d7952b021178068245be5bef2d5845b258262f88117ab759d6e1fe0ea1c49,1.0,ok
trellm-v0.3-protocol,sha256:d44dd08a30db1a2140e4f506ef5a0d13f3ed76ee6e758c9bd9f16a5142346b6a,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_37__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,1,E1,24,24,sha256:76e37bf3b4686a21753709cd5ecbdc3416ae2bec636b10120feab3442a4023d7,sha256:c115772f85db65c813bb6fff225ddf3f82534426040bae5b4df736ad61e01d34,sha256:1d014a86b3f6df5e830630b1e2bb4ae742371fae94c485d7f100d2c88ca08722,sha256:54a5490ba4e42ba051b745a6bcd314b1de805dfe833ca45342540b0962d505ab,1.0,ok
trellm-v0.3-protocol,sha256:d1be24b9589277b7ed2c964de0b011db24fd953f9f87a693567c18306198406b,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_37__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,2,E1,24,24,sha256:4075989c494fea606b1c7adda78830b9dd134b093ef052e7c5c1014a95965217,sha256:27e14aebffb379ea0e220f32b2d7018ccdd1bbb98ca172be561be8f8fa936812,sha256:7a17b47e5430e35c8350adb643b20fbb7a7e90a5a6d9e5e12ac5791f7716e4e1,sha256:c520c665cd31ccadca66e7ce3d24d733c47c01a16abdd803bff31dae2317fe51,1.0,ok
trellm-v0.3-protocol,sha256:25de67f83aa88406cb7f842efd46d85103457f0ca593ef3207c3353375ac6a25,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_41__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,0,E1,24,24,sha256:e9c673028901e8d3deaf4c8ed60d2c85ba3279ed9cab2ff92a16fcca62cb161b,sha256:e07aadcc0ec6fa0f74b683a8ff7fdaeda062a5ee9998cd1e31f3b8a51fd70678,sha256:1f634f555216b64b1add6c4d57b544d3b290b3b4a8d15ea0cde76938ee1879f7,sha256:d4c145c143bb12514e66742f4fb2c8144d741620050c45af05e7fd667be3c37d,1.0,ok
trellm-v0.3-protocol,sha256:7b5ba8d3aaa1fc6338dea3930fc24ec949abc2f4038128eaa1203e36535e0451,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_41__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,1,E1,24,24,sha256:4e35f7d89d7481d210d8dc8f0eaf01fd22aba8c6dd22580679cbd584cf81d1a1,sha256:7263b7ac5892a349d3cb90e4243e35576dbd7958cc8a1ab35a96c030a84af807,sha256:027babdc50961195bcac37e6f4394ae7f639707ba2b9587394b571644b902b65,sha256:19b5d146c8cc1f3e8a979719a7d0bc980fa410bf193ea42ebd504bbba519cf69,1.0,ok
trellm-v0.3-protocol,sha256:f06ef9d542380f3e8425ff4945ae992c79acda41498c34eaa5a7d38738cd83ea,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_41__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,2,E1,24,24,sha256:06131f9e15eb9201c36412db377e69ee0dd69eb7220ad61035f22740236abffd,sha256:d3d4ed90909a2396e37c0c40b030e6f80d61673c0c9fcea8ccc6139dc98f62ab,sha256:c3d145aea2567e06235293deddfdbfdec3ac5141433141d221ae22c249382b41,sha256:754c4696e41a2f07f269d977669fa1abc31c2082fa9607a41e588c491809b1cc,1.0,ok
trellm-v0.3-protocol,sha256:a3001f1c987afa8e26bec46a3727ef811e18e9c33f22137c384234d9acca44ac,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_43__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,0,E1,24,24,sha256:69697897115ec0cad9fed623db4e02b5a749cd3c16ec8acecbf4cf0c1ab3babc,sha256:2625e17a0893d215cf71358cdd022d7544ebd51f56c4b8ede3f62383ff24e58a,sha256:3105c53c3d3bc40ad163378d348a5a3453c3e68fe4abc159f34689da11432280,sha256:ba4b641f0b5395f808fb318226a5a89fc00fcdf52cf1966d37bb383506bcf6b3,1.0,ok
trellm-v0.3-protocol,sha256:5d53020db0e4363cc6379596e82706859fccec11fe8e64992435e19bf0ffa271,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_43__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,1,E1,24,24,sha256:265705001e11ef20db796bdc4896fd765b6b904371afedb328bd2ada1983f58b,sha256:9f52108f4f739fa6b4f747fd24720e7eedb8a49eea9a0fbef84605b477dfa6aa,sha256:be3cb05401d99b0e781130314e9e01a51c6862be9e0166dfe4ddffde097cf4a1,sha256:d298c9a2bf9a236d91995a4e80ab45ac6b18982ec0203ccf3d9a5035089c4287,1.0,ok
trellm-v0.3-protocol,sha256:d85ed185684151b2aee51920739dc48ed68a5a30be89c69d4ea0100dbdad1ddd,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_43__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,2,E1,24,24,sha256:d3524eee8f2702d2eebc65b3ff7ce27eca309620c9ee537347f3389626085967,sha256:fe629e8d3e671e3e76355bc831e6446593a13cd9ff4e8c407b7767a64891533e,sha256:cb255c16605079fdc1042d99417dce265ecef8495ff3ba003e4671e7566b0cf6,sha256:35e44621a57f195de04cabda631ec14c275cc286b2f7399074a67cd0279f425c,1.0,ok
trellm-v0.3-protocol,sha256:3a0e1ef31157de56a99b6355805d70cf75c50bdb74b0582f2caa9d0569fdcad2,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_47__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,0,E1,24,24,sha256:cf9f38c63992ebc81e65877b4e3044cbc5993feffef413ec326c6ca0e4b76a3c,sha256:fc220930d651dfce8a943e1100a2974a397c1e900c0e193d5d9ff681bf2126ba,sha256:36da1cd669153df8ee50321fffd1a3f95b3af02906a88ef17c33edf4e85dabe0,sha256:aa8c741dfad66b7cc804d1c001ba55dd8900144d1975e1ddbe82a6b8c83f6faf,1.0,ok
trellm-v0.3-protocol,sha256:4dbf4230e8273d82af4992d939bc5663e9f65646ff3a61d17828d85f14a3a7b5,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_47__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,1,E1,24,24,sha256:d8be08a51bf1b2ecb6e5c53a7bb5e25991c61d0792de124f8d8121f05d257ae2,sha256:4fe3e8f488c4a705e540d8cb70e85a781f55204de7cd6d779f072b97f12aa401,sha256:9e8e662ba7ee5c4a094fdc19d063338e8f8ad653b3447653cbab7362255ba019,sha256:beb4585fc2f7eaa913e6f3551c6a401586a7072ac2b7f6a9b783b3879a21b704,1.0,ok
trellm-v0.3-protocol,sha256:d1b26c02881ade7a3102ba1c5b4a62390ef34d63e664a9730d54c4c40768775a,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_47__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,2,E1,24,24,sha256:c8ac4c2df451a3404944322b3c185348b86b7f6f0ccba8c6cac5bccc7759e503,sha256:31605250381784bb85e4192f244bcc525881befc00cf11023bb919e21c7cc755,sha256:c66c03787fa6df93b7f7ce9ed0a21ed7f6d77f2a0fd7525160a109116021b4f4,sha256:1eadf5a5947785abcfb537edc4c574d80c150b09c00cf39d1f1d8bd53c07e629,1.0,ok
trellm-v0.3-protocol,sha256:3ee0ad9d43a33ba350f05bf5a7a5a4a8df80221ed2ed467dfcb206b13262d5dc,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_53__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,53,0,E1,24,24,sha256:9875b3cffa00d192c604193ffa67875e2f388f6b0aa82f289d753cc80d52659f,sha256:58b4c5857b9440424febdaf5a9cbc41c33941bdf86edf37a846ae90b1e30067f,sha256:736fff9ad1aec3d6869e3172f8e3ce330e893cd3ad7cac1355cdb9e09edd74b8,sha256:8ef3c52b97a1fe7363475cbe2c37304708b195805dcadb63aa16e40a1ce1b860,1.0,ok
trellm-v0.3-protocol,sha256:f26d93113878f26e1133c0120220673825a192e7d3a14afd5a66ec9c53d272b4,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_53__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,53,1,E1,24,24,sha256:792cb1a4e80b543117671aea5463a93b1aa43c63912629e8ab4b93351ce8749a,sha256:a30a8a7a9b70b6ec2cef0e55ee77607f72707aa8309b48252634dd1729fa4b79,sha256:91dae6a1963c71ed0c01768c6c6cc0785c5a8fa8812d3706d78875d22ab61567,sha256:d5564dc8b6454dda94cfd52a53bddfe0f9d68b962b75558042c514d5fbcc32e7,1.0,ok
trellm-v0.3-protocol,sha256:3ddd218ecfd8299140911a24b7459bdaeb32ac4b95dd86fabeabef6259942a4b,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_53__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,53,2,E1,24,24,sha256:a3aa25633aaf1ca36eacaf7569110d17b20eb4fa2610040c794a12bfbe28db69,sha256:b88224fb6eafb07c95f0b3cb25f9f1c4ce93899e00da6306fbd7e8d2fc65734b,sha256:5a48ce746b3cc39ece4f738965833106270df5a6a26ddbfe2c23d302a0fcfb4a,sha256:1d88c38984af24fd12345039a50cac2e0fd48278f57ae69062e7a91363075fbb,1.0,ok
trellm-v0.3-protocol,sha256:26ede7b8fb608a28b625f88f9c43c5999438729a4cb1a9e6853bec130ca145a5,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_7__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,0,E1,24,24,sha256:2eab59970b20d32b69db021632b6123df432b2b8106b1e928b039ae38e2b1ffd,sha256:56e363b90f5fbf1c5841c0a9343acde5a5d0c60d3a23bcd1f9bbd6c214111c5c,sha256:46a298619c230482457bad0906fa2464077516c5e50179f776fceb1e326f4411,sha256:4f56682b913b0e3ad8a1ed8e8613377b6f6145eaef9127931d74d0f9c19a224d,1.0,ok
trellm-v0.3-protocol,sha256:2a5de8765e19fff0be1299bcd8129600ca35173320bd27dd6fbecc2ee85c9c36,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_7__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,1,E1,24,24,sha256:7775fa2f973bb6e2c1d4edb8f849ee1448cc92f77d6f894d10dfeac25258a4e9,sha256:d12f42e40426cbfcda9ddeb2a1aa2be9daac7ac42489dc46d6d745008c677ad2,sha256:0c7832b83e8ef3b3ee2730c743c418ddd8565725cc26b9eebe7f8c6236fce673,sha256:472102377c3af90daef47dbd61baa65d1f9f558c6cc1b747e19dcb9eb52a4eef,1.0,ok
trellm-v0.3-protocol,sha256:726042d4a9cd941174e3da9fa781aebd5ac421b8b9a4e38327e81bfbc58f95d2,deepseek__deepseek_v4_flash__synthetic_high_volatility_c0_v0_3__c0__e1__seed_7__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,2,E1,24,24,sha256:725184618c99143d628f158ee7be3cdba4d5fe9bdb3b0e8d9127aac7f018d946,sha256:cfba360ac12413eb33858cfb2032b67745ab68520c84636bd8acc8ebc20a9f3c,sha256:97449c630a9d9deeea9c3a1f9e1bf8cbf655f70ad4c15f22e41e1ab28b520c74,sha256:a7d835a6b9de472e5912f9bd594e14fa6d6cc8981bd3dacab525de407e2fabaa,1.0,ok
trellm-v0.3-protocol,sha256:5631c48fd78197db815775adc84df57793caf1609fce0f83b1009a314322c767,deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_11__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,11,0,E0,24,24,sha256:8f7122478a6cd651448ef36d844fcb82d098f1364bc53b8dc1a239806ccfb542,sha256:8a0dda2d6535b20cbc8f3b258dbb57ee16d5473899e12f43b574fabd6587d7ee,sha256:489168418824c63beb11b3e5a33a0cb404fc0abf21c7141c433ce780d1efdfef,sha256:67125a462c99e29eed13d0aad144a884a496a22b737abff0029aaeddb13a20eb,1.0,ok
trellm-v0.3-protocol,sha256:770885f233ba51e0a987626774907462c0c7de731f74f7b0637ed16685191c59,deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_11__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,11,1,E0,24,24,sha256:d5a405b14c1ed3bc10c7c30391a5e4f92302baf4e1d8703b049fdf85f051aa62,sha256:d799d61029cbbf454995b0afcbcaef5e3e0bb6cde60949383953922affe94748,sha256:15c3875e1c6b355021b90a86e9f5f60771e4ee48f790f3ce2b0fb56a4fabb769,sha256:73dfcfaee41f2a0bd447d169a278bf687d97b3dd2d0e91105d1c967d0567a88f,1.0,ok
trellm-v0.3-protocol,sha256:286bf7d32082e2f83ebb050df0ded034e048358642cb1fdfe515156afd6c48ef,deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_11__sample_2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,11,2,E0,24,24,sha256:75d4d74f9061165dea4cee087e7ff5583ca10b30518553c0c26604b946db9d15,sha256:d799d61029cbbf454995b0afcbcaef5e3e0bb6cde60949383953922affe94748,sha256:ce192d9d02ea9a24546171fc1b96c2a3410c5bef6b568ae27884802e190b5848,sha256:73dfcfaee41f2a0bd447d169a278bf687d97b3dd2d0e91105d1c967d0567a88f,1.0,ok
trellm-v0.3-protocol,sha256:d07fbdb4a41e6833789c203f6d3a7c0ded858328b5e440b8c7952ce23586709b,deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_17__sample_0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,17,0,E0,24,24,sha256:58e8ed20a8ec2225dcbddccbd27328a305f95c4d4e3ee252bc2022bdafabfc2e,sha256:0e8a9454bca2efe05bacad52fb983e1356c82639f655904482c9b2a6d009bfca,sha256:5c51b495294ce7fc28471260dc794ff0468ef08568231a450c65f0c1397e8330,sha256:c749ebb379bb8d2caadd6deff3b6d2af4291aa4a0eb680c3a3b83b1ab578b9d8,1.0,ok
trellm-v0.3-protocol,sha256:6f6c1152f318243c3fed8f23eeea84256dedf492bd0223f10fc9c89147adc01f,deepseek__deepseek_v4_flash__synthetic_jump_tail_c0_v0_3__c0__e0__seed_17__sample_1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,17,1,E0,24,24,sha256:799a4c196033e7b2cb38c17bd12061ff42c04839dc17ccb6393c2d04fbf213b5,sha256:32227d88e94b480caba40d18e288d55b3cae99017ebd015fa19a3ba69520528c,sha256:80eb49e6cceeae9172679bc2f67c55a83e0f8a57cb3821def2c9472229fe47bf,sha256:8a51458d18bb662a3bd52fb54b01200fc5e3d3c3e60b0eaeacefc6d6dff42f74,1.0,ok
